time,x,y,heading
170.496,3.034284776437215,1.349616706121277,-5.186290973715744e-05
171.008,2.727084779231254,1.349632402822407,-5.3490481451983544e-05
171.52,2.4198847786487754,1.3496480940749511,-4.82640835457304e-05
172.032,2.1126847815685372,1.3496640348093103,-5.137837832602477e-05
172.544,1.805484778867881,1.3496793595315075,-5.2670962363387394e-05
173.056,1.4982847791537408,1.3496951849459964,-4.8097701949694656e-05
173.568,1.1910847812864502,1.349711030978327,-5.221059627798063e-05
174.08,0.8838847781166821,1.3497263378296835,-5.184719278948516e-05
174.592,0.5766847794058666,1.3497422567756416,-4.8129402344974374e-05
175.104,0.26948478066996673,1.3497579744381833,-5.2889893404003434e-05
175.616,-0.03771522250249276,1.3497733074240263,-5.0894251194792496e-05
176.12800000000001,-0.3449152203533334,1.3497892882149707,-4.846490455250737e-05
176.64000000000001,-0.6521152201195404,1.3498048680292527,-5.3316692939328004e-05
177.15200000000002,-0.9593152229279002,1.3498202627039078,-4.991251138731631e-05
177.66400000000002,-1.2665152201819796,1.3498362644676012,-4.905888406121351e-05
178.17600000000002,-1.5737152210296477,1.3498517103024945,-5.343325602636651e-05
178.68800000000002,-1.8809152231476594,1.349867192049715,-4.900271840098449e-05
179.20000000000002,-2.1881152201405563,1.3498831682595371,-4.983108096043871e-05
179.71200000000002,-2.4953152220015995,1.3498984946507744,-5.321451867050714e-05
180.224,-2.8025152231711523,1.3499140737028972,-4.824181247734577e-05
180.736,-3.1097152202717764,1.349929975224557,-5.0672381716830425e-05
181.248,-3.4169152229857778,1.3499451989490943,-5.266687094908375e-05
181.76,-3.7241152230040817,1.3499608617242438,-4.761434345178587e-05
182.272,-4.019798866945041,1.3499752049395866,-3.239097643540169e-05
182.784,-4.214621807778203,1.34998239268252,-5.206469208094558e-05
183.296,-4.3303708295677374,1.3499893569722765,-6.349998088086293e-05
183.808,-4.355980108939392,1.455461150181514,-2.163288398721997e-05
184.32,-4.35591655211612,1.6091330518776286,-7.685041369771393e-05
184.832,-4.355891914769532,1.762734893062838,-7.278582342668833e-05
185.344,-4.355871437244185,1.9163351316053936,-5.9550253256617653e-05
185.856,-4.1710369801345655,1.981140413465666,0.002003484691963867
186.368,-3.8636039264369337,1.9817179788556136,0.0023594441584831754
186.88,-3.5563994555432474,1.982406411350393,0.002172645585893512
187.392,-3.24919999196951,1.9830726260707037,0.0021757302437760075
187.904,-2.9420007278306124,1.983743934993073,0.002187442522288613
